gid,no,instl_pupr,administ,instl_dtl,lo,la,tot_camera,pixel,instl_de,geometry
103209,22091,생활방범,경상남도 진주시청,,128.082221,35.19443,3,200,2022-11-21,POINT (128.082221 35.19443)
103210,22092,생활방범,경상남도 진주시청,경상남도 진주시 진주대로 1063 (대안동),128.08288,35.194702,4,200,2022-11-21,POINT (128.08288 35.194702)
103211,22093,생활방범,경상남도 진주시청,경상남도 진주시 진주대로 1063 (대안동),128.083171,35.194393,4,200,2022-11-21,POINT (128.083171 35.194393)
103212,22094,생활방범,경상남도 진주시청,경상남도 진주시 진주대로1069번길 10 (대안동),128.08258,35.194592,2,200,2022-11-21,POINT (128.08258 35.194592)
103213,22095,생활방범,경상남도 진주시청,경상남도 진주시 옥봉길 4 (수정동),128.087464,35.195886,2,200,2022-11-21,POINT (128.087464 35.195886)
103214,22096,생활방범,경상남도 진주시청,,128.098839,35.198311,3,200,2022-11-21,POINT (128.098839 35.198311)
103215,22097,생활방범,경상남도 진주시청,"경상남도 진주시 진산로 20 (옥봉동, 진주옥봉엘에이치아파트)",128.09344,35.193322,2,200,2022-11-21,POINT (128.09344 35.193322)
103216,22098,생활방범,경상남도 진주시청,,128.09309,35.195767,4,200,2022-11-21,POINT (128.09309 35.195767)
103217,22099,생활방범,경상남도 진주시청,경상남도 진주시 창렬로13번길 14-2 (인사동),128.070221,35.191169,3,200,2022-11-21,POINT (128.070221 35.191169)
103218,22100,생활방범,경상남도 진주시청,경상남도 진주시 진주대로1144번길 12 (상봉동),128.077686,35.1968,4,200,2022-11-21,POINT (128.077686 35.1968)
103219,22101,생활방범,경상남도 진주시청,,128.075368,35.19222,4,200,2022-11-21,POINT (128.075368 35.19222)
103262,22144,교통정보수집,경상남도 진주시청,,128.137857,35.162768,4,200,2022-11-21,POINT (128.137857 35.162768)
103220,22102,생활방범,경상남도 진주시청,경상남도 진주시 봉수대길 8 (망경동),128.082694,35.182022,3,200,2022-11-21,POINT (128.082694 35.182022)
103221,22103,생활방범,경상남도 진주시청,,128.096242,35.180355,4,200,2022-11-21,POINT (128.096242 35.180355)
103223,22105,생활방범,경상남도 진주시청,경상남도 진주시 강남로189번길 28-2 (칠암동),128.091716,35.184069,5,200,2022-11-21,POINT (128.091716 35.184069)
103224,22106,생활방범,경상남도 진주시청,경상남도 진주시 에나로128번길 14 (충무공동),128.14344,35.17576,1,200,2022-11-21,POINT (128.14344 35.17576)
103225,22107,생활방범,경상남도 진주시청,경상남도 진주시 동진로 415 (충무공동),128.13721,35.18157,1,200,2022-11-21,POINT (128.13721 35.18157)
103226,22108,생활방범,경상남도 진주시청,,128.14087,35.1793,1,200,2022-11-21,POINT (128.14087 35.1793)
103227,22109,생활방범,경상남도 진주시청,,128.12876,35.16838,1,200,2022-11-21,POINT (128.12876 35.16838)
103228,22110,생활방범,경상남도 진주시청,경상남도 진주시 강남로 215 (칠암동),128.09399,35.18611,1,200,2022-11-21,POINT (128.09399 35.18611)
103229,22111,생활방범,경상남도 진주시청,경상남도 진주시 강남로 320 (망경동),128.08183,35.18721,1,200,2022-11-21,POINT (128.08183 35.18721)
103230,22112,생활방범,경상남도 진주시청,경상남도 진주시 진양호로556번길 5 (장대동),128.086359,35.193228,2,200,2022-11-21,POINT (128.086359 35.193228)
103231,22113,생활방범,경상남도 진주시청,,128.08682,35.192201,1,200,2022-11-21,POINT (128.08682 35.192201)
103232,22114,생활방범,경상남도 진주시청,경상남도 진주시 진주대로 1042 (동성동),128.084594,35.192968,1,200,2022-11-21,POINT (128.084594 35.192968)
103233,22115,생활방범,경상남도 진주시청,경상남도 진주시 진주대로 1035 (동성동),128.08409,35.193165,1,200,2022-11-21,POINT (128.08409 35.193165)
103234,22116,생활방범,경상남도 진주시청,,128.081855,35.191225,2,200,2022-11-21,POINT (128.081855 35.191225)
103235,22117,생활방범,경상남도 진주시청,경상남도 진주시 촉석로150번길 12 (인사동),128.078995,35.193195,2,200,2022-11-21,POINT (128.078995 35.193195)
103236,22118,생활방범,경상남도 진주시청,경상남도 진주시 진양호로 484 (남성동),128.079206,35.19102,1,200,2022-11-21,POINT (128.079206 35.19102)
103237,22119,생활방범,경상남도 진주시청,경상남도 진주시 비봉로23번길 7-2 (중안동),128.080437,35.192467,1,200,2022-11-21,POINT (128.080437 35.192467)
103238,22120,생활방범,경상남도 진주시청,경상남도 진주시 비봉로24번길 3 (중안동),128.081192,35.192687,2,200,2022-11-21,POINT (128.081192 35.192687)
103239,22121,생활방범,경상남도 진주시청,경상남도 진주시 진양호로 521 (중안동),128.082809,35.192683,1,200,2022-11-21,POINT (128.082809 35.192683)
103240,22122,교통정보수집,경상남도 진주시청,,128.070052,35.157722,2,200,2022-11-21,POINT (128.070052 35.157722)
103241,22123,어린이보호,경상남도 진주시청,경상남도 진주시 명석면 광제산로 23,128.040791,35.217836,3,200,2022-11-21,POINT (128.040791 35.217836)
103242,22124,어린이보호,경상남도 진주시청,,128.040612,35.253689,4,200,2022-11-21,POINT (128.040612 35.253689)
103243,22125,교통정보수집,경상남도 진주시청,,128.069638,35.174718,4,200,2022-11-21,POINT (128.069638 35.174718)
103244,22126,교통정보수집,경상남도 진주시청,,128.071306,35.177372,4,200,2022-11-21,POINT (128.071306 35.177372)
103245,22127,교통정보수집,경상남도 진주시청,,128.070981,35.180809,6,200,2022-11-21,POINT (128.070981 35.180809)
103246,22128,교통정보수집,경상남도 진주시청,,128.073068,35.181002,2,200,2022-11-21,POINT (128.073068 35.181002)
103247,22129,교통정보수집,경상남도 진주시청,,128.074627,35.183901,2,200,2022-11-21,POINT (128.074627 35.183901)
103248,22130,교통정보수집,경상남도 진주시청,경상남도 진주시 대신로 150 (상평동),128.10312,35.170681,1,200,2022-11-21,POINT (128.10312 35.170681)
103249,22131,교통정보수집,경상남도 진주시청,경상남도 진주시 도동천로 62 (상평동),128.107604,35.169206,1,200,2022-11-21,POINT (128.107604 35.169206)
103250,22132,교통정보수집,경상남도 진주시청,경상남도 진주시 대신로 94 (상평동),128.11671,35.16829,2,200,2022-11-21,POINT (128.11671 35.16829)
103251,22133,교통정보수집,경상남도 진주시청,경상남도 진주시 대신로 94 (상평동),128.119427,35.168849,2,200,2022-11-21,POINT (128.119427 35.168849)
103252,22134,교통정보수집,경상남도 진주시청,,128.070052,35.157722,3,200,2022-11-21,POINT (128.070052 35.157722)
103253,22135,교통정보수집,경상남도 진주시청,,128.123384,35.170365,2,200,2022-11-21,POINT (128.123384 35.170365)
103254,22136,교통정보수집,경상남도 진주시청,,128.12523,35.171691,1,200,2022-11-21,POINT (128.12523 35.171691)
103255,22137,교통정보수집,경상남도 진주시청,경상남도 진주시 도동로88번길 3 (상평동),128.129903,35.178501,1,200,2022-11-21,POINT (128.129903 35.178501)
103256,22138,교통정보수집,경상남도 진주시청,경상남도 진주시 도동로88번길 3 (상평동),128.129337,35.176164,6,200,2022-11-21,POINT (128.129337 35.176164)
103257,22139,교통정보수집,경상남도 진주시청,경상남도 진주시 솔밭로123번길 1 (상대동),128.11713,35.186538,4,200,2022-11-21,POINT (128.11713 35.186538)
103258,22140,교통정보수집,경상남도 진주시청,,128.11745,35.182192,4,200,2022-11-21,POINT (128.11745 35.182192)
103259,22141,교통정보수집,경상남도 진주시청,경상남도 진주시 남강로1385번길 4 (상대동),128.129531,35.180566,1,200,2022-11-21,POINT (128.129531 35.180566)
103260,22142,교통정보수집,경상남도 진주시청,경상남도 진주시 남강로1385번길 4 (상대동),128.128849,35.184432,5,200,2022-11-21,POINT (128.128849 35.184432)
103261,22143,교통정보수집,경상남도 진주시청,,128.13721,35.163709,2,200,2022-11-21,POINT (128.13721 35.163709)
103264,22146,생활방범,경상남도 진주시청,경상남도 진주시 호탄길22번길 2 (호탄동),128.11649,35.16332,2,200,2022-11-21,POINT (128.11649 35.16332)
103265,22147,교통정보수집,경상남도 진주시청,,128.107491,35.15967,5,200,2022-11-21,POINT (128.107491 35.15967)
103266,22148,교통정보수집,경상남도 진주시청,,128.16437,35.164809,6,200,2022-11-21,POINT (128.16437 35.164809)
103267,22149,교통정보수집,경상남도 진주시청,,128.162478,35.168427,1,200,2022-11-21,POINT (128.162478 35.168427)
103268,22150,교통정보수집,경상남도 진주시청,,128.06778,35.16164,2,200,2022-11-21,POINT (128.06778 35.16164)
103269,22151,교통정보수집,경상남도 진주시청,,128.069952,35.158883,4,200,2022-11-21,POINT (128.069952 35.158883)
103270,22152,교통정보수집,경상남도 진주시청,,128.066573,35.16651,3,200,2022-11-21,POINT (128.066573 35.16651)
103271,22153,교통정보수집,경상남도 진주시청,,128.138757,35.21393,2,200,2022-11-21,POINT (128.138757 35.21393)
103272,22154,교통정보수집,경상남도 진주시청,,128.140452,35.214253,2,200,2022-11-21,POINT (128.140452 35.214253)
103273,22155,교통정보수집,경상남도 진주시청,,128.143585,35.217957,2,200,2022-11-21,POINT (128.143585 35.217957)
103274,22156,교통정보수집,경상남도 진주시청,,128.136659,35.214203,0,200,2022-11-21,POINT (128.136659 35.214203)
103275,22157,어린이보호,경상남도 진주시청,경상남도 진주시 금산면 송백로 397,128.135004,35.20452,1,200,2022-11-21,POINT (128.135004 35.20452)
103276,22158,어린이보호,경상남도 진주시청,경상남도 진주시 금산면 금산순환로 582,128.156797,35.216237,1,200,2022-11-21,POINT (128.156797 35.216237)
103277,22159,생활방범,경상남도 진주시청,경상남도 진주시 석갑로141번길 80 (신안동),128.055826,35.180269,1,200,2022-11-21,POINT (128.055826 35.180269)
103278,22160,생활방범,경상남도 진주시청,경상남도 진주시 신안로88번길 12-1 (신안동),128.071314,35.185814,2,200,2022-11-21,POINT (128.071314 35.185814)
103279,22161,생활방범,경상남도 진주시청,경상남도 진주시 석갑로142번길 27 (신안동),128.066027,35.182731,2,200,2022-11-21,POINT (128.066027 35.182731)
103280,22162,생활방범,경상남도 진주시청,경상남도 진주시 신안로54번길 14-1 (신안동),128.072345,35.183188,2,200,2022-11-21,POINT (128.072345 35.183188)
103281,22163,생활방범,경상남도 진주시청,경상남도 진주시 평거로9번길 25-1 (평거동),128.061802,35.173824,2,200,2022-11-21,POINT (128.061802 35.173824)
103282,22164,생활방범,경상남도 진주시청,경상남도 진주시 신평공원길57번길 9 (평거동),128.067635,35.174008,2,200,2022-11-21,POINT (128.067635 35.174008)
103283,22165,생활방범,경상남도 진주시청,,128.056957,35.165652,2,200,2022-11-21,POINT (128.056957 35.165652)
103284,22166,생활방범,경상남도 진주시청,,128.061353,35.168808,3,200,2022-11-21,POINT (128.061353 35.168808)
103285,22167,생활방범,경상남도 진주시청,경상남도 진주시 남강로373번길 12 (평거동),128.067469,35.172956,2,200,2022-11-21,POINT (128.067469 35.172956)
103286,22168,생활방범,경상남도 진주시청,경상남도 진주시 평거로26번길 13-4 (평거동),128.065247,35.172228,2,200,2022-11-21,POINT (128.065247 35.172228)
103287,22169,생활방범,경상남도 진주시청,경상남도 진주시 순환로553번길 12 (평거동),128.058875,35.172816,2,200,2022-11-21,POINT (128.058875 35.172816)
103288,22170,생활방범,경상남도 진주시청,경상남도 진주시 신평공원길 9 (평거동),128.065349,35.170126,3,200,2022-11-21,POINT (128.065349 35.170126)
103418,22300,차량방범,경상남도 진주시청,,128.066238,35.213356,2,200,2022-11-21,POINT (128.066238 35.213356)
103398,22280,교통정보수집,경상남도 진주시청,경상남도 진주시 동진로 238 (상대동),128.114404,35.184925,2,200,2022-11-21,POINT (128.114404 35.184925)
103399,22281,교통정보수집,경상남도 진주시청,,128.107491,35.15967,2,200,2022-11-21,POINT (128.107491 35.15967)
103400,22282,생활방범,경상남도 진주시청,,128.124287,35.151518,3,200,2022-11-21,POINT (128.124287 35.151518)
103401,22283,교통정보수집,경상남도 진주시청,,128.156663,35.177117,4,200,2022-11-21,POINT (128.156663 35.177117)
103402,22284,생활방범,경상남도 진주시청,,128.1285,35.19029,1,200,2022-11-21,POINT (128.1285 35.19029)
103403,22285,생활방범,경상남도 진주시청,경상남도 진주시 남강로373번길 3 (평거동),128.06751,35.1723,1,200,2022-11-21,POINT (128.06751 35.1723)
103404,22286,생활방범,경상남도 진주시청,경상남도 진주시 판문오동길 99-7 (판문동),128.03855,35.17556,1,200,2022-11-21,POINT (128.03855 35.17556)
103405,22287,생활방범,경상남도 진주시청,경상남도 진주시 남강로1번길 96-6 (판문동),128.03544,35.17675,1,200,2022-11-21,POINT (128.03544 35.17675)
103406,22288,생활방범,경상남도 진주시청,,128.052626,35.167661,2,200,2022-11-21,POINT (128.052626 35.167661)
103407,22289,생활방범,경상남도 진주시청,경상남도 진주시 영천강로68번길 22 (충무공동),128.1398,35.16808,1,200,2022-11-21,POINT (128.1398 35.16808)
103429,22311,차량방범,경상남도 진주시청,,128.292262,35.192036,2,200,2022-11-21,POINT (128.292262 35.192036)
103408,22290,생활방범,경상남도 진주시청,경상남도 진주시 대밭골로 15 (충무공동),128.14546,35.18294,1,200,2022-11-21,POINT (128.14546 35.18294)
103409,22291,생활방범,경상남도 진주시청,경상남도 진주시 대밭골로 15 (충무공동),128.14565,35.1833,1,200,2022-11-21,POINT (128.14565 35.1833)
103410,22292,생활방범,경상남도 진주시청,경상남도 진주시 대밭골로 15 (충무공동),128.14483,35.18336,1,200,2022-11-21,POINT (128.14483 35.18336)
103411,22293,차량방범,경상남도 진주시청,,128.086263,35.333972,2,200,2022-11-21,POINT (128.086263 35.333972)
103412,22294,차량방범,경상남도 진주시청,,128.130248,35.235454,2,200,2022-11-21,POINT (128.130248 35.235454)
103413,22295,차량방범,경상남도 진주시청,경상남도 진주시 집현면 진산로 531,128.101339,35.23243,3,200,2022-11-21,POINT (128.101339 35.23243)
103414,22296,차량방범,경상남도 진주시청,경상남도 진주시 집현면 진주성로414번길 3,128.064337,35.222204,2,200,2022-11-21,POINT (128.064337 35.222204)
103415,22297,차량방범,경상남도 진주시청,,128.079917,35.265155,3,200,2022-11-21,POINT (128.079917 35.265155)
103416,22298,차량방범,경상남도 진주시청,,128.086501,35.234763,1,200,2022-11-21,POINT (128.086501 35.234763)
103417,22299,차량방범,경상남도 진주시청,,128.133351,35.237949,1,200,2022-11-21,POINT (128.133351 35.237949)
103419,22301,차량방범,경상남도 진주시청,,128.155873,35.184386,1,200,2022-11-21,POINT (128.155873 35.184386)
103420,22302,차량방범,경상남도 진주시청,경상남도 진주시 대곡면 대화로 47,128.183327,35.258205,2,200,2022-11-21,POINT (128.183327 35.258205)
103421,22303,차량방범,경상남도 진주시청,,128.197968,35.223825,2,200,2022-11-21,POINT (128.197968 35.223825)
103422,22304,차량방범,경상남도 진주시청,,128.167052,35.276472,2,200,2022-11-21,POINT (128.167052 35.276472)
103423,22305,차량방범,경상남도 진주시청,,128.250814,35.224855,2,200,2022-11-21,POINT (128.250814 35.224855)
103424,22306,차량방범,경상남도 진주시청,,128.266028,35.22872,1,200,2022-11-21,POINT (128.266028 35.22872)
103425,22307,차량방범,경상남도 진주시청,경상남도 진주시 지수면 지수로 720,128.272703,35.255515,2,200,2022-11-21,POINT (128.272703 35.255515)
103426,22308,차량방범,경상남도 진주시청,,128.266028,35.22872,1,200,2022-11-21,POINT (128.266028 35.22872)
103427,22309,차량방범,경상남도 진주시청,,128.295629,35.189292,2,200,2022-11-21,POINT (128.295629 35.189292)
103428,22310,차량방범,경상남도 진주시청,경상남도 진주시 사봉면 사군로 218,128.273486,35.197271,2,200,2022-11-21,POINT (128.273486 35.197271)
103430,22312,차량방범,경상남도 진주시청,,128.343229,35.142134,2,200,2022-11-21,POINT (128.343229 35.142134)
103431,22313,차량방범,경상남도 진주시청,,128.331944,35.187277,2,200,2022-11-21,POINT (128.331944 35.187277)
103432,22314,차량방범,경상남도 진주시청,,128.315753,35.156232,2,200,2022-11-21,POINT (128.315753 35.156232)
103433,22315,차량방범,경상남도 진주시청,,128.335931,35.197439,2,200,2022-11-21,POINT (128.335931 35.197439)
103434,22316,어린이보호,경상남도 진주시청,경상남도 진주시 금산면 금산순환로 582,128.155501,35.215644,1,200,2022-11-21,POINT (128.155501 35.215644)
103435,22317,어린이보호,경상남도 진주시청,경상남도 진주시 금산면 금산순환로 532,128.159509,35.218209,1,200,2022-11-21,POINT (128.159509 35.218209)
103436,22318,어린이보호,경상남도 진주시청,경상남도 진주시 금산면 금산순환로 532,128.161144,35.219098,2,200,2022-11-21,POINT (128.161144 35.219098)
103437,22319,어린이보호,경상남도 진주시청,경상남도 진주시 대곡면 진의로 964,128.175495,35.257398,2,200,2022-11-21,POINT (128.175495 35.257398)
103438,22320,어린이보호,경상남도 진주시청,경상남도 진주시 대곡면 진의로 970,128.177922,35.256695,1,200,2022-11-21,POINT (128.177922 35.256695)
103439,22321,어린이보호,경상남도 진주시청,경상남도 진주시 지수면 지사로 806,128.2510149,35.230433,1,200,2022-11-21,POINT (128.2510149 35.230433)
103440,22322,어린이보호,경상남도 진주시청,경상남도 진주시 지수면 지사로 806,128.251251,35.2335265,1,200,2022-11-21,POINT (128.251251 35.2335265)
103441,22323,어린이보호,경상남도 진주시청,,128.2698736,35.1886784,1,200,2022-11-21,POINT (128.2698736 35.1886784)
103442,22324,어린이보호,경상남도 진주시청,경상남도 진주시 사봉면 사군로 87,128.2681006,35.1871637,1,200,2022-11-21,POINT (128.2681006 35.1871637)
103443,22325,어린이보호,경상남도 진주시청,,128.2716572,35.1884746,1,200,2022-11-21,POINT (128.2716572 35.1884746)
103444,22326,어린이보호,경상남도 진주시청,경상남도 진주시 이반성면 오봉산로 762,128.327509,35.171876,2,200,2022-11-21,POINT (128.327509 35.171876)
103445,22327,어린이보호,경상남도 진주시청,경상남도 진주시 이반성면 오봉산로 762,128.3283055,35.1738872,1,200,2022-11-21,POINT (128.3283055 35.1738872)
103446,22328,어린이보호,경상남도 진주시청,경상남도 진주시 일반성면 동부로 2060,128.286068,35.170122,2,200,2022-11-21,POINT (128.286068 35.170122)
103447,22329,어린이보호,경상남도 진주시청,경상남도 진주시 일반성면 동부로 2060,128.285996,35.168907,1,200,2022-11-21,POINT (128.285996 35.168907)
103448,22330,어린이보호,경상남도 진주시청,경상남도 진주시 진성면 진성로355번길 10,128.22478,35.16931,1,200,2022-11-21,POINT (128.22478 35.16931)
103449,22331,어린이보호,경상남도 진주시청,,128.18515,35.09007,2,200,2022-11-21,POINT (128.18515 35.09007)
103450,22332,어린이보호,경상남도 진주시청,,128.186854,35.089652,2,200,2022-11-21,POINT (128.186854 35.089652)
103451,22333,어린이보호,경상남도 진주시청,경상남도 진주시 정촌면 정촌로 629,128.144561,35.136182,1,200,2022-11-21,POINT (128.144561 35.136182)
103452,22334,어린이보호,경상남도 진주시청,경상남도 진주시 정촌면 정촌로 629,128.14287,35.136469,1,200,2022-11-21,POINT (128.14287 35.136469)
103453,22335,어린이보호,경상남도 진주시청,경상남도 진주시 내동면 순환로 426,128.067251,35.165445,2,200,2022-11-21,POINT (128.067251 35.165445)
103454,22336,어린이보호,경상남도 진주시청,경상남도 진주시 문산읍 월아산로1048번길 36,128.167527,35.164544,1,200,2022-11-21,POINT (128.167527 35.164544)
103455,22337,어린이보호,경상남도 진주시청,경상남도 진주시 문산읍 월아산로1048번길 36,128.164891,35.164735,2,200,2022-11-21,POINT (128.164891 35.164735)
103456,22338,어린이보호,경상남도 진주시청,경상남도 진주시 문산읍 소문길 11,128.163655,35.170541,1,200,2022-11-21,POINT (128.163655 35.170541)
103457,22339,어린이보호,경상남도 진주시청,,128.1689434,35.1712574,2,200,2022-11-21,POINT (128.1689434 35.1712574)
103458,22340,생활방범,경상남도 진주시청,경상남도 진주시 진주대로 522 (가좌동),128.106514,35.153431,2,200,2022-11-21,POINT (128.106514 35.153431)
103459,22341,차량방범,경상남도 진주시청,,128.119042,35.158633,1,200,2022-11-21,POINT (128.119042 35.158633)
103460,22342,어린이보호,경상남도 진주시청,경상남도 진주시 새평거로 85 (평거동),128.056489,35.169667,1,200,2022-11-21,POINT (128.056489 35.169667)
103461,22343,어린이보호,경상남도 진주시청,경상남도 진주시 미천면 안간길 18-8,128.088786,35.318039,4,200,2022-11-21,POINT (128.088786 35.318039)
103462,22344,어린이보호,경상남도 진주시청,경상남도 진주시 집현면 지내길 271,128.09199,35.242023,4,200,2022-11-21,POINT (128.09199 35.242023)
103463,22345,어린이보호,경상남도 진주시청,경상남도 진주시 집현면 지내길 271,128.092923,35.241209,4,200,2022-11-21,POINT (128.092923 35.241209)
103464,22346,어린이보호,경상남도 진주시청,경상남도 진주시 금산면 중천로67번길 25,128.143459,35.21932,3,200,2022-11-21,POINT (128.143459 35.21932)
103465,22347,어린이보호,경상남도 진주시청,경상남도 진주시 금산면 중천로67번길 25,128.142752,35.218646,4,200,2022-11-21,POINT (128.142752 35.218646)
103466,22348,어린이보호,경상남도 진주시청,경상남도 진주시 금산면 금산로 75,128.144118,35.215931,1,200,2022-11-21,POINT (128.144118 35.215931)
103575,22457,차량방범,경상남도 진주시청,,128.343229,35.142134,1,200,2022-11-21,POINT (128.343229 35.142134)
103576,22458,차량방범,경상남도 진주시청,,128.307991,35.137505,2,200,2022-11-21,POINT (128.307991 35.137505)
103577,22459,차량방범,경상남도 진주시청,,128.272867,35.144567,2,200,2022-11-21,POINT (128.272867 35.144567)
103578,22460,차량방범,경상남도 진주시청,,128.225417,35.188982,1,200,2022-11-21,POINT (128.225417 35.188982)
103579,22461,차량방범,경상남도 진주시청,,128.222762,35.190391,2,200,2022-11-21,POINT (128.222762 35.190391)
103580,22462,차량방범,경상남도 진주시청,,128.2261,35.188771,2,200,2022-11-21,POINT (128.2261 35.188771)
103581,22463,차량방범,경상남도 진주시청,,128.225417,35.188982,1,200,2022-11-21,POINT (128.225417 35.188982)
103582,22464,차량방범,경상남도 진주시청,,128.174861,35.123229,2,200,2022-11-21,POINT (128.174861 35.123229)
103583,22465,차량방범,경상남도 진주시청,,128.094181,35.119773,2,200,2022-11-21,POINT (128.094181 35.119773)
103584,22466,생활방범,경상남도 진주시청,경상남도 진주시 봉래길7번길 8 (봉래동),128.084682,35.2017,1,200,2022-11-21,POINT (128.084682 35.2017)
103585,22467,생활방범,경상남도 진주시청,경상남도 진주시 봉래길 13 (봉래동),128.082776,35.201595,1,200,2022-11-21,POINT (128.082776 35.201595)
103586,22468,생활방범,경상남도 진주시청,경상남도 진주시 의곡길 68 (봉래동),128.082671,35.202644,2,200,2022-11-21,POINT (128.082671 35.202644)
103587,22469,생활방범,경상남도 진주시청,경상남도 진주시 의곡길 62 (봉래동),128.081659,35.202525,3,200,2022-11-21,POINT (128.081659 35.202525)
103588,22470,생활방범,경상남도 진주시청,,128.082305,35.201938,2,200,2022-11-21,POINT (128.082305 35.201938)
103589,22471,생활방범,경상남도 진주시청,경상남도 진주시 의곡길 54 (봉래동),128.0851,35.201103,1,200,2022-11-21,POINT (128.0851 35.201103)
103590,22472,생활방범,경상남도 진주시청,,128.081045,35.201261,2,200,2022-11-21,POINT (128.081045 35.201261)
103591,22473,생활방범,경상남도 진주시청,경상남도 진주시 장대로36번길 4 (장대동),128.08844,35.194756,3,200,2022-11-21,POINT (128.08844 35.194756)
103592,22474,생활방범,경상남도 진주시청,경상남도 진주시 의곡길16번길 6 (평안동),128.082506,35.198663,2,200,2022-11-21,POINT (128.082506 35.198663)
103593,22475,생활방범,경상남도 진주시청,경상남도 진주시 향교로105번길 18 (옥봉동),128.094441,35.197347,2,200,2022-11-21,POINT (128.094441 35.197347)
103594,22476,생활방범,경상남도 진주시청,,128.08372,35.195581,2,200,2022-11-21,POINT (128.08372 35.195581)
103595,22477,생활방범,경상남도 진주시청,,128.087454,35.198947,3,200,2022-11-21,POINT (128.087454 35.198947)
103596,22478,생활방범,경상남도 진주시청,,128.088205,35.197028,2,200,2022-11-21,POINT (128.088205 35.197028)
103597,22479,생활방범,경상남도 진주시청,경상남도 진주시 옥봉길15번길 7 (옥봉동),128.088861,35.196751,2,200,2022-11-21,POINT (128.088861 35.196751)
103598,22480,생활방범,경상남도 진주시청,경상남도 진주시 의곡길30번길 12 (봉래동),128.082848,35.199795,2,200,2022-11-21,POINT (128.082848 35.199795)
103599,22481,생활방범,경상남도 진주시청,경상남도 진주시 진양호로620번길 16-1 (옥봉동),128.090186,35.192396,2,200,2022-11-21,POINT (128.090186 35.192396)
103600,22482,생활방범,경상남도 진주시청,경상남도 진주시 봉래길 18-1 (봉래동),128.083143,35.201186,3,200,2022-11-21,POINT (128.083143 35.201186)
103601,22483,생활방범,경상남도 진주시청,경상남도 진주시 향교로 33 (수정동),128.085984,35.198247,2,200,2022-11-21,POINT (128.085984 35.198247)
103602,22484,생활방범,경상남도 진주시청,경상남도 진주시 진주대로1088번길 11 (평안동),128.084155,35.196807,2,200,2022-11-21,POINT (128.084155 35.196807)
103603,22485,생활방범,경상남도 진주시청,경상남도 진주시 진양호로570번길 4 (장대동),128.087523,35.193565,2,200,2022-11-21,POINT (128.087523 35.193565)
103604,22486,생활방범,경상남도 진주시청,경상남도 진주시 촉석로225번길 5 (수정동),128.087087,35.196354,1,200,2022-11-21,POINT (128.087087 35.196354)
103605,22487,생활방범,경상남도 진주시청,경상남도 진주시 촉석로217번길 23 (수정동),128.085534,35.197442,3,200,2022-11-21,POINT (128.085534 35.197442)
103606,22488,생활방범,경상남도 진주시청,경상남도 진주시 촉석로217번길 23 (수정동),128.085735,35.197868,1,200,2022-11-21,POINT (128.085735 35.197868)
103607,22489,생활방범,경상남도 진주시청,경상남도 진주시 촉석로217번길 23 (수정동),128.08617,35.197451,1,200,2022-11-21,POINT (128.08617 35.197451)
103608,22490,생활방범,경상남도 진주시청,경상남도 진주시 촉석로217번길 23 (수정동),128.086019,35.197357,1,200,2022-11-21,POINT (128.086019 35.197357)
103609,22491,생활방범,경상남도 진주시청,경상남도 진주시 촉석로225번길 5 (수정동),128.086251,35.196844,2,200,2022-11-21,POINT (128.086251 35.196844)
103610,22492,어린이보호,경상남도 진주시청,,128.144772,35.214797,4,200,2022-11-21,POINT (128.144772 35.214797)
103611,22493,어린이보호,경상남도 진주시청,경상남도 진주시 금산면 송백로 397,128.134639,35.204828,3,200,2022-11-21,POINT (128.134639 35.204828)
103612,22494,어린이보호,경상남도 진주시청,경상남도 진주시 금산면 금산순환로 582,128.156073,35.215896,3,200,2022-11-21,POINT (128.156073 35.215896)
103613,22495,어린이보호,경상남도 진주시청,경상남도 진주시 금산면 금산순환로 532,128.159607,35.218518,4,200,2022-11-21,POINT (128.159607 35.218518)
103614,22496,어린이보호,경상남도 진주시청,경상남도 진주시 대곡면 진의로 970,128.17695,35.257046,3,200,2022-11-21,POINT (128.17695 35.257046)
103615,22497,어린이보호,경상남도 진주시청,경상남도 진주시 지수면 지사로 806,128.252013,35.232645,4,200,2022-11-21,POINT (128.252013 35.232645)
103616,22498,어린이보호,경상남도 진주시청,경상남도 진주시 사봉면 사군로 99,128.269577,35.187693,4,200,2022-11-21,POINT (128.269577 35.187693)
103617,22499,어린이보호,경상남도 진주시청,경상남도 진주시 이반성면 오봉산로 762,128.328001,35.172719,5,200,2022-11-21,POINT (128.328001 35.172719)
103618,22500,어린이보호,경상남도 진주시청,,128.286647,35.169732,4,200,2022-11-21,POINT (128.286647 35.169732)
103619,22501,어린이보호,경상남도 진주시청,경상남도 진주시 진성면 진성로355번길 10,128.225446,35.169223,4,200,2022-11-21,POINT (128.225446 35.169223)
103620,22502,어린이보호,경상남도 진주시청,경상남도 진주시 진성면 진성로355번길 10,128.224999,35.1704,4,200,2022-11-21,POINT (128.224999 35.1704)
103621,22503,어린이보호,경상남도 진주시청,,128.186941,35.090392,4,200,2022-11-21,POINT (128.186941 35.090392)
103622,22504,어린이보호,경상남도 진주시청,,128.185619,35.089542,3,200,2022-11-21,POINT (128.185619 35.089542)
